Facility_Code,Health_Service,Facility_Name,Last_Month_In_QTR,Month,Quarter,Year,Triage_Category,Number_of_Attendances,Variation_Attendances_Percent,Patients_Seen_Within_Recommended_Times_Percent,Median_Waiting_Time_Minutes,Patients_Did_Not_Wait_For_Treatment_Percent,Patients_Admitted_From_ED_Percent,Admissions_To_Hospital_Within_4_Hours_Percent,ED_Stay_Within_4_Hours_Percent,Number_Left_After_Treatment_Commenced,Percent_Left_After_Treatment_Commenced,Number_Did_Not_Wait_For_Treatment
15,West Moreton,Ipswich,1/06/2022,6,2,2022,ALL,19742,9,46,30,9,38,26.97,43,835,4,1794
16,Metro North,Redcliffe,1/06/2022,6,2,2022,1,113,47,100,0,3,77,27.59,27,0,0,3
16,Metro North,Redcliffe,1/06/2022,6,2,2022,2,2483,10,70,7,2,57,41.08,49,0,0,48
16,Metro North,Redcliffe,1/06/2022,6,2,2022,3,8796,13,43,37,8,38,21.58,36,507,6,744
16,Metro North,Redcliffe,1/06/2022,6,2,2022,4,5612,-1,60,47,9,18,21.49,51,509,9,496
16,Metro North,Redcliffe,1/06/2022,6,2,2022,5,1147,-80,86,38,4,3,41.94,85,89,8,46
16,Metro North,Redcliffe,1/06/2022,6,2,2022,ALL,18151,-16,55,32,7,32,26.44,46,1105,6,1337
22,Metro South,Queen Elizabeth II,1/06/2022,6,2,2022,1,140,-34,100,1,1,80,29.46,32,0,0,2
22,Metro South,Queen Elizabeth II,1/06/2022,6,2,2022,2,3058,1,73,7,3,63,47.81,51,2,0,77
22,Metro South,Queen Elizabeth II,1/06/2022,6,2,2022,3,8948,15,59,22,12,39,31.1,41,212,2,1045
22,Metro South,Queen Elizabeth II,1/06/2022,6,2,2022,4,4072,-7,65,37,13,14,35.57,54,204,5,546
22,Metro South,Queen Elizabeth II,1/06/2022,6,2,2022,5,276,-3,81,48,18,3,75,71,30,11,50
22,Metro South,Queen Elizabeth II,1/06/2022,6,2,2022,ALL,16494,5,64,17,10,37,36.81,46,448,3,1720
28,Metro South,Redland,1/06/2022,6,2,2022,1,179,10,100,0,1,64,17.54,22,0,0,1
28,Metro South,Redland,1/06/2022,6,2,2022,2,2713,5,65,8,2,49,50.49,51,7,0,63
28,Metro South,Redland,1/06/2022,6,2,2022,3,8147,8,59,22,2,29,36.9,53,318,4,195
28,Metro South,Redland,1/06/2022,6,2,2022,4,3990,6,71,29,1,8,42.99,77,196,5,57
28,Metro South,Redland,1/06/2022,6,2,2022,5,437,-4,87,32,1,4,25,89,24,5,6
28,Metro South,Redland,1/06/2022,6,2,2022,ALL,15466,6,64,17,2,27,41.19,60,545,4,322
29,Metro South,Logan,1/06/2022,6,2,2022,1,292,36,100,0,1,78,31.72,39,0,0,3
29,Metro South,Logan,1/06/2022,6,2,2022,2,8041,13,44,13,5,58,51.51,50,82,1,381
29,Metro South,Logan,1/06/2022,6,2,2022,3,13497,10,45,36,10,39,46.91,50,697,5,1311
29,Metro South,Logan,1/06/2022,6,2,2022,4,5003,-14,62,40,9,17,41.91,62,447,9,465
29,Metro South,Logan,1/06/2022,6,2,2022,5,672,-8,80,36,7,8,53.57,77,102,15,44
29,Metro South,Logan,1/06/2022,6,2,2022,ALL,27505,5,49,26,8,41,48.18,53,1328,5,2204
30,Metro North,Caboolture,1/06/2022,6,2,2022,1,69,-18,99,0,0,72,26,28,0,0,0
30,Metro North,Caboolture,1/06/2022,6,2,2022,2,3376,5,60,8,7,48,20.07,31,31,1,222
30,Metro North,Caboolture,1/06/2022,6,2,2022,3,9298,7,54,28,14,34,15.76,38,519,6,1271
30,Metro North,Caboolture,1/06/2022,6,2,2022,4,3388,-2,72,31,12,12,21.25,64,281,8,411
30,Metro North,Caboolture,1/06/2022,6,2,2022,5,255,-14,90,28,9,6,50,82,24,9,23
30,Metro North,Caboolture,1/06/2022,6,2,2022,ALL,16386,4,59,23,12,32,17.73,43,855,5,1927
32,Sunshine Coast,Sunshine Coast,1/06/2022,6,2,2022,1,199,1,100,0,1,81,53.7,54,0,0,2
32,Sunshine Coast,Sunshine Coast,1/06/2022,6,2,2022,2,4676,9,69,8,1,60,45.35,50,6,0,59
32,Sunshine Coast,Sunshine Coast,1/06/2022,6,2,2022,3,11181,10,70,16,3,44,36.95,51,129,1,308
32,Sunshine Coast,Sunshine Coast,1/06/2022,6,2,2022,4,6603,10,78,25,4,19,41.67,71,237,4,276
32,Sunshine Coast,Sunshine Coast,1/06/2022,6,2,2022,5,786,10,95,27,4,6,52.17,86,32,4,34
32,Sunshine Coast,Sunshine Coast,1/06/2022,6,2,2022,ALL,23445,10,73,14,3,39,40.53,58,404,2,679
41,Metro South,Beaudesert,1/06/2022,6,2,2022,1,7,133,100,1,0,0,0,71,0,0,0
41,Metro South,Beaudesert,1/06/2022,6,2,2022,2,467,26,80,6,1,12,25.93,64,1,0,6
41,Metro South,Beaudesert,1/06/2022,6,2,2022,3,1258,20,95,8,3,6,24.66,81,19,2,32
41,Metro South,Beaudesert,1/06/2022,6,2,2022,4,1886,8,98,7,3,2,19.44,91,60,3,50
41,Metro South,Beaudesert,1/06/2022,6,2,2022,5,370,-21,100,4,2,1,66.67,98,20,5,6
41,Metro South,Beaudesert,1/06/2022,6,2,2022,ALL,3988,9,95,7,2,4,24.7,86,100,3,94
42,West Moreton,Boonah,1/06/2022,6,2,2022,1,9,200,100,0,0,11,0,78,0,0,0
42,West Moreton,Boonah,1/06/2022,6,2,2022,2,132,57,95,0,2,15,65,81,0,0,2
42,West Moreton,Boonah,1/06/2022,6,2,2022,3,246,-7,98,0,1,9,73.91,91,0,0,3
42,West Moreton,Boonah,1/06/2022,6,2,2022,4,369,-7,99,0,0,3,75,94,8,2,1
42,West Moreton,Boonah,1/06/2022,6,2,2022,5,106,19,99,0,1,5,80,94,3,3,1
42,West Moreton,Boonah,1/06/2022,6,2,2022,ALL,862,3,98,0,1,7,70.49,91,11,1,7
43,Sunshine Coast,Caloundra,1/06/2022,6,2,2022,1,1,0,100,0,0,0,0,100,0,0,0
43,Sunshine Coast,Caloundra,1/06/2022,6,2,2022,2,94,45,87,5,0,0,0,100,0,0,0
43,Sunshine Coast,Caloundra,1/06/2022,6,2,2022,3,383,64,79,19,0,0,0,99,0,0,0
43,Sunshine Coast,Caloundra,1/06/2022,6,2,2022,4,2958,37,70,34,0,0,0,99,58,2,7
43,Sunshine Coast,Caloundra,1/06/2022,6,2,2022,5,1341,-25,96,27,0,0,100,99,55,4,3
43,Sunshine Coast,Caloundra,1/06/2022,6,2,2022,ALL,4777,13,78,28,0,0,100,99,113,2,10
44,West Moreton,Esk,1/06/2022,6,2,2022,1,6,100,100,0,0,0,0,67,0,0,0
44,West Moreton,Esk,1/06/2022,6,2,2022,2,122,11,93,0,3,25,93.55,72,1,1,4
44,West Moreton,Esk,1/06/2022,6,2,2022,3,188,-3,99,0,1,11,80.95,78,0,0,2
44,West Moreton,Esk,1/06/2022,6,2,2022,4,330,1,99,0,1,7,86.36,94,5,2,2
44,West Moreton,Esk,1/06/2022,6,2,2022,5,115,-27,100,1,0,1,100,97,5,4,0
44,West Moreton,Esk,1/06/2022,6,2,2022,ALL,761,-4,98,0,1,10,88,86,11,1,8
45,West Moreton,Gatton,1/06/2022,6,2,2022,1,11,-31,100,0,0,18,50,55,0,0,0
45,West Moreton,Gatton,1/06/2022,6,2,2022,2,249,20,87,2,3,14,76.47,79,2,1,8
45,West Moreton,Gatton,1/06/2022,6,2,2022,3,722,15,89,5,2,8,69.49,84,25,3,14
45,West Moreton,Gatton,1/06/2022,6,2,2022,4,881,1,92,5,2,3,52.17,93,36,4,18
45,West Moreton,Gatton,1/06/2022,6,2,2022,5,406,37,98,11,1,2,100,97,32,8,6
45,West Moreton,Gatton,1/06/2022,6,2,2022,ALL,2269,12,91,5,2,6,70.08,89,95,4,46
46,Metro North,Kilcoy,1/06/2022,6,2,2022,1,2,-33,100,0,0,0,0,100,0,0,0
46,Metro North,Kilcoy,1/06/2022,6,2,2022,2,64,113,83,0,5,19,58.33,52,0,0,3
46,Metro North,Kilcoy,1/06/2022,6,2,2022,3,198,43,88,0,1,13,53.85,71,2,1,1
46,Metro North,Kilcoy,1/06/2022,6,2,2022,4,297,-12,94,0,1,5,60,89,11,4,3
46,Metro North,Kilcoy,1/06/2022,6,2,2022,5,204,13,98,5,0,1,100,96,12,6,1
46,Metro North,Kilcoy,1/06/2022,6,2,2022,ALL,765,11,92,0,1,7,58.93,83,25,3,8
47,West Moreton,Laidley,1/06/2022,6,2,2022,1,12,-8,100,0,0,17,0,67,0,0,0
47,West Moreton,Laidley,1/06/2022,6,2,2022,2,370,26,91,0,1,12,63.04,76,6,2,5
47,West Moreton,Laidley,1/06/2022,6,2,2022,3,538,-9,94,0,3,8,52.27,81,10,2,18
47,West Moreton,Laidley,1/06/2022,6,2,2022,4,568,-15,95,0,3,5,40.74,86,42,7,16
47,West Moreton,Laidley,1/06/2022,6,2,2022,5,235,-29,98,0,2,7,75,93,19,8,4
47,West Moreton,Laidley,1/06/2022,6,2,2022,ALL,1723,-9,94,0,2,8,55.56,83,77,4,43
48,Sunshine Coast,Maleny,1/06/2022,6,2,2022,1,12,500,100,0,0,8,100,100,0,0,0
48,Sunshine Coast,Maleny,1/06/2022,6,2,2022,2,113,26,91,0,1,19,100,87,0,0,1
48,Sunshine Coast,Maleny,1/06/2022,6,2,2022,3,302,11,85,6,1,12,86.49,90,2,1,2
48,Sunshine Coast,Maleny,1/06/2022,6,2,2022,4,393,-12,93,15,1,5,77.78,95,4,1,3
48,Sunshine Coast,Maleny,1/06/2022,6,2,2022,5,390,14,98,13,0,1,100,98,8,2,1
48,Sunshine Coast,Maleny,1/06/2022,6,2,2022,ALL,1210,5,92,10,1,7,88.89,94,14,1,7
49,Sunshine Coast,Nambour,1/06/2022,6,2,2022,1,42,-13,100,0,5,33,64.29,48,0,0,2
49,Sunshine Coast,Nambour,1/06/2022,6,2,2022,2,2147,11,75,7,1,33,52.39,55,3,0,24
49,Sunshine Coast,Nambour,1/06/2022,6,2,2022,3,6082,7,79,13,3,26,39.76,56,68,1,157
49,Sunshine Coast,Nambour,1/06/2022,6,2,2022,4,5785,2,79,21,3,8,44.72,80,231,4,168
49,Sunshine Coast,Nambour,1/06/2022,6,2,2022,5,751,3,94,19,1,1,0,93,59,8,7
49,Sunshine Coast,Nambour,1/06/2022,6,2,2022,ALL,14807,5,79,14,2,19,43.86,67,361,2,358
61,Wide Bay,Biggenden,1/06/2022,6,2,2022,1,0,0,0,0,0,0,0,0,0,0,0
61,Wide Bay,Biggenden,1/06/2022,6,2,2022,2,31,182,93,0,0,42,100,100,1,3,0
61,Wide Bay,Biggenden,1/06/2022,6,2,2022,3,49,0,98,0,0,24,100,100,0,0,0
61,Wide Bay,Biggenden,1/06/2022,6,2,2022,4,104,-21,100,0,2,12,100,100,1,1,2
61,Wide Bay,Biggenden,1/06/2022,6,2,2022,5,77,-35,100,0,0,1,100,100,0,0,0
61,Wide Bay,Biggenden,1/06/2022,6,2,2022,ALL,261,-16,99,0,1,15,100,100,2,1,2
62,Wide Bay,Bundaberg,1/06/2022,6,2,2022,1,17,-58,100,0,6,71,16.67,24,0,0,1
62,Wide Bay,Bundaberg,1/06/2022,6,2,2022,2,1660,1,28,22,3,46,15.93,22,18,1,53
62,Wide Bay,Bundaberg,1/06/2022,6,2,2022,3,5644,10,34,49,4,25,7.25,35,386,7,252
62,Wide Bay,Bundaberg,1/06/2022,6,2,2022,4,4119,-13,41,77,4,8,8.2,62,634,15,176
62,Wide Bay,Bundaberg,1/06/2022,6,2,2022,5,393,-43,76,54,3,6,17.39,78,77,20,11
62,Wide Bay,Bundaberg,1/06/2022,6,2,2022,ALL,11833,-4,37,50,4,21,10.15,44,1115,9,493
63,Darling Downs,Cherbourg,1/06/2022,6,2,2022,1,5,150,80,0,0,40,50,60,0,0,0
63,Darling Downs,Cherbourg,1/06/2022,6,2,2022,2,50,-24,83,3,0,46,91.3,90,1,2,0
63,Darling Downs,Cherbourg,1/06/2022,6,2,2022,3,251,-9,89,5,1,27,84.06,90,12,5,3
63,Darling Downs,Cherbourg,1/06/2022,6,2,2022,4,587,14,91,10,1,8,82.61,94,44,8,4
63,Darling Downs,Cherbourg,1/06/2022,6,2,2022,5,496,21,99,7,0,2,90,98,45,9,1
63,Darling Downs,Cherbourg,1/06/2022,6,2,2022,ALL,1389,9,93,8,1,11,84.67,94,102,7,8
64,Wide Bay,Childers,1/06/2022,6,2,2022,1,1,0,100,0,0,100,100,100,0,0,0
64,Wide Bay,Childers,1/06/2022,6,2,2022,2,32,39,100,0,0,66,100,100,0,0,0
64,Wide Bay,Childers,1/06/2022,6,2,2022,3,168,-4,100,0,3,42,98.57,99,1,1,5
64,Wide Bay,Childers,1/06/2022,6,2,2022,4,334,-17,98,0,1,14,97.92,99,4,1,2
64,Wide Bay,Childers,1/06/2022,6,2,2022,5,202,18,100,0,0,1,100,100,11,5,1
64,Wide Bay,Childers,1/06/2022,6,2,2022,ALL,737,-5,99,0,1,19,98.6,99,16,2,8
65,Wide Bay,Eidsvold,1/06/2022,6,2,2022,1,1,0,100,0,0,100,100,100,0,0,0
65,Wide Bay,Eidsvold,1/06/2022,6,2,2022,2,5,-55,100,0,0,60,100,100,0,0,0
65,Wide Bay,Eidsvold,1/06/2022,6,2,2022,3,18,-49,100,0,0,61,100,100,0,0,0
65,Wide Bay,Eidsvold,1/06/2022,6,2,2022,4,48,23,100,0,2,12,100,100,0,0,1
65,Wide Bay,Eidsvold,1/06/2022,6,2,2022,5,24,-27,100,0,0,8,100,100,1,4,0
65,Wide Bay,Eidsvold,1/06/2022,6,2,2022,ALL,96,-19,100,0,1,24,100,100,1,1,1
66,Wide Bay,Gayndah,1/06/2022,6,2,2022,1,6,500,100,0,0,83,100,100,0,0,0
66,Wide Bay,Gayndah,1/06/2022,6,2,2022,2,34,42,100,0,0,56,100,94,0,0,0
66,Wide Bay,Gayndah,1/06/2022,6,2,2022,3,95,-30,98,0,0,38,100,98,3,3,0
66,Wide Bay,Gayndah,1/06/2022,6,2,2022,4,147,1,100,0,0,15,100,97,1,1,0
66,Wide Bay,Gayndah,1/06/2022,6,2,2022,5,124,-1,100,0,1,2,66.67,97,1,1,1
66,Wide Bay,Gayndah,1/06/2022,6,2,2022,ALL,406,-6,100,0,0,21,98.82,97,5,1,1
67,Wide Bay,Gin Gin,1/06/2022,6,2,2022,1,0,0,0,0,0,0,0,0,0,0,0
67,Wide Bay,Gin Gin,1/06/2022,6,2,2022,2,19,-21,100,0,5,53,100,100,0,0,1
67,Wide Bay,Gin Gin,1/06/2022,6,2,2022,3,110,-15,98,3,2,27,100,99,0,0,2
67,Wide Bay,Gin Gin,1/06/2022,6,2,2022,4,330,1,95,5,0,12,100,100,4,1,1
67,Wide Bay,Gin Gin,1/06/2022,6,2,2022,5,291,-18,98,10,0,4,83.33,99,18,6,1
67,Wide Bay,Gin Gin,1/06/2022,6,2,2022,ALL,750,-11,97,5,1,12,97.83,99,22,3,5
68,Sunshine Coast,Gympie,1/06/2022,6,2,2022,1,34,42,100,0,0,47,37.5,35,0,0,0
68,Sunshine Coast,Gympie,1/06/2022,6,2,2022,2,1072,1,71,8,1,44,48.64,57,6,1,14
68,Sunshine Coast,Gympie,1/06/2022,6,2,2022,3,3394,10,51,29,1,22,35.71,64,104,3,48
68,Sunshine Coast,Gympie,1/06/2022,6,2,2022,4,3350,-1,68,34,2,6,40.74,86,228,7,60
68,Sunshine Coast,Gympie,1/06/2022,6,2,2022,5,441,25,94,19,2,1,100,97,26,6,9
68,Sunshine Coast,Gympie,1/06/2022,6,2,2022,ALL,8291,5,63,25,2,17,40.89,74,364,4,131
69,Wide Bay,Hervey Bay,1/06/2022,6,2,2022,1,42,-14,100,0,2,64,40.74,33,0,0,1
69,Wide Bay,Hervey Bay,1/06/2022,6,2,2022,2,1425,-3,81,5,3,48,27.62,35,1,0,47
69,Wide Bay,Hervey Bay,1/06/2022,6,2,2022,3,4301,-1,45,37,5,34,19.09,40,201,5,198
69,Wide Bay,Hervey Bay,1/06/2022,6,2,2022,4,4467,-9,49,63,4,16,18.88,55,569,13,184
69,Wide Bay,Hervey Bay,1/06/2022,6,2,2022,5,499,-32,70,62,2,4,15.79,71,92,18,11
69,Wide Bay,Hervey Bay,1/06/2022,6,2,2022,ALL,10734,-7,53,35,4,27,21.2,47,863,8,441
70,Darling Downs,Kingaroy,1/06/2022,6,2,2022,1,51,70,100,0,0,65,33.33,35,0,0,0
70,Darling Downs,Kingaroy,1/06/2022,6,2,2022,2,544,7,47,12,2,37,40.7,48,3,1,10
70,Darling Downs,Kingaroy,1/06/2022,6,2,2022,3,1667,11,46,35,2,24,37.78,63,79,5,26
70,Darling Downs,Kingaroy,1/06/2022,6,2,2022,4,2038,19,50,61,1,7,48.68,77,245,12,26
70,Darling Downs,Kingaroy,1/06/2022,6,2,2022,5,954,-7,79,49,0,3,75.76,88,133,14,2
70,Darling Downs,Kingaroy,1/06/2022,6,2,2022,ALL,5254,10,53,39,1,15,41.89,71,460,9,64
71,Wide Bay,Maryborough,1/06/2022,6,2,2022,1,29,-19,100,0,3,0,0,66,0,0,1
71,Wide Bay,Maryborough,1/06/2022,6,2,2022,2,881,-2,70,7,2,3,0,39,3,0,18
71,Wide Bay,Maryborough,1/06/2022,6,2,2022,3,2151,3,39,43,3,6,6.15,52,84,4,63
71,Wide Bay,Maryborough,1/06/2022,6,2,2022,4,2637,-7,40,84,5,3,8.96,69,318,12,119
71,Wide Bay,Maryborough,1/06/2022,6,2,2022,5,291,-20,78,46,4,2,50,85,55,19,11
71,Wide Bay,Maryborough,1/06/2022,6,2,2022,ALL,5989,-4,46,43,4,4,7.39,59,460,8,212
72,Wide Bay,Monto,1/06/2022,6,2,2022,1,1,0,100,0,0,0,0,100,0,0,0
72,Wide Bay,Monto,1/06/2022,6,2,2022,2,14,-58,100,0,7,64,100,100,0,0,1
72,Wide Bay,Monto,1/06/2022,6,2,2022,3,83,32,99,0,0,59,100,100,1,1,0
72,Wide Bay,Monto,1/06/2022,6,2,2022,4,117,-27,98,0,1,23,100,100,1,1,1
72,Wide Bay,Monto,1/06/2022,6,2,2022,5,52,-42,100,0,0,13,100,100,0,0,0
72,Wide Bay,Monto,1/06/2022,6,2,2022,ALL,267,-23,99,0,1,34,100,100,2,1,2
74,Wide Bay,Mundubbera,1/06/2022,6,2,2022,1,1,0,100,0,0,100,100,100,0,0,0
74,Wide Bay,Mundubbera,1/06/2022,6,2,2022,2,7,-22,100,0,0,43,100,100,0,0,0
74,Wide Bay,Mundubbera,1/06/2022,6,2,2022,3,55,20,100,0,0,45,100,100,1,2,0
74,Wide Bay,Mundubbera,1/06/2022,6,2,2022,4,98,-22,100,0,0,9,100,100,0,0,0
74,Wide Bay,Mundubbera,1/06/2022,6,2,2022,5,24,-25,100,0,0,4,100,100,0,0,0
74,Wide Bay,Mundubbera,1/06/2022,6,2,2022,ALL,185,-13,100,0,0,21,100,100,1,1,0
75,Darling Downs,Murgon,1/06/2022,6,2,2022,1,3,0,100,0,0,0,0,67,0,0,0
75,Darling Downs,Murgon,1/06/2022,6,2,2022,2,56,10,89,0,2,46,92.31,89,1,2,1
75,Darling Downs,Murgon,1/06/2022,6,2,2022,3,275,24,87,5,1,32,96.59,91,3,1,4
75,Darling Downs,Murgon,1/06/2022,6,2,2022,4,551,33,93,10,0,8,90.91,96,22,4,1
75,Darling Downs,Murgon,1/06/2022,6,2,2022,5,201,-53,99,5,0,3,100,100,5,2,1
75,Darling Downs,Murgon,1/06/2022,6,2,2022,ALL,1086,-3,92,5,1,15,94.51,95,31,3,7
76,Darling Downs,Nanango,1/06/2022,6,2,2022,1,0,0,0,0,0,0,0,0,0,0,0
76,Darling Downs,Nanango,1/06/2022,6,2,2022,2,58,32,97,0,2,26,93.33,86,0,0,1
76,Darling Downs,Nanango,1/06/2022,6,2,2022,3,62,-37,90,2,0,13,62.5,84,3,5,0
76,Darling Downs,Nanango,1/06/2022,6,2,2022,4,347,2,93,7,0,7,87.5,92,16,5,1
76,Darling Downs,Nanango,1/06/2022,6,2,2022,5,420,-38,99,5,0,3,92.31,97,12,3,0
76,Darling Downs,Nanango,1/06/2022,6,2,2022,ALL,887,-23,95,5,0,7,86.67,93,31,3,2
91,Darling Downs,Chinchilla,1/06/2022,6,2,2022,1,2,0,100,0,0,50,100,100,0,0,0
91,Darling Downs,Chinchilla,1/06/2022,6,2,2022,2,67,-36,97,0,0,48,96.88,96,2,3,0
91,Darling Downs,Chinchilla,1/06/2022,6,2,2022,3,363,11,96,1,0,37,94.78,95,2,1,1
91,Darling Downs,Chinchilla,1/06/2022,6,2,2022,4,750,-4,98,1,0,9,91.43,98,15,2,2
91,Darling Downs,Chinchilla,1/06/2022,6,2,2022,5,723,-25,99,2,0,2,85.71,99,13,2,0
91,Darling Downs,Chinchilla,1/06/2022,6,2,2022,ALL,1905,-13,98,1,0,13,93.63,98,32,2,3
92,Darling Downs,Dalby,1/06/2022,6,2,2022,1,12,-8,100,0,0,50,100,100,0,0,0
92,Darling Downs,Dalby,1/06/2022,6,2,2022,2,306,2,58,8,2,44,82.35,80,0,0,7
92,Darling Downs,Dalby,1/06/2022,6,2,2022,3,1134,12,54,28,1,27,82.35,88,28,2,7
92,Darling Downs,Dalby,1/06/2022,6,2,2022,4,1526,6,59,48,0,8,79.2,90,118,8,4
92,Darling Downs,Dalby,1/06/2022,6,2,2022,5,655,20,89,24,0,2,73.33,95,64,10,0
92,Darling Downs,Dalby,1/06/2022,6,2,2022,ALL,3633,10,62,30,0,16,81.63,89,210,6,18
93,Darling Downs,Goondiwindi,1/06/2022,6,2,2022,1,7,133,86,0,0,29,50,43,0,0,0
93,Darling Downs,Goondiwindi,1/06/2022,6,2,2022,2,123,21,94,0,1,59,70.83,71,0,0,1
93,Darling Downs,Goondiwindi,1/06/2022,6,2,2022,3,473,18,97,0,1,34,65.22,78,0,0,5
93,Darling Downs,Goondiwindi,1/06/2022,6,2,2022,4,868,5,97,0,0,10,59.04,89,26,3,3
93,Darling Downs,Goondiwindi,1/06/2022,6,2,2022,5,609,-27,100,0,0,4,70.83,95,36,6,0
93,Darling Downs,Goondiwindi,1/06/2022,6,2,2022,ALL,2080,-4,97,0,0,16,65.2,87,62,3,9
95,Darling Downs,Jandowae,1/06/2022,6,2,2022,1,1,-50,100,0,0,100,100,100,0,0,0
95,Darling Downs,Jandowae,1/06/2022,6,2,2022,2,14,-39,100,0,0,43,83.33,86,0,0,0
95,Darling Downs,Jandowae,1/06/2022,6,2,2022,3,68,42,100,0,1,28,100,99,0,0,1
95,Darling Downs,Jandowae,1/06/2022,6,2,2022,4,114,52,100,0,0,8,88.89,99,2,2,0
95,Darling Downs,Jandowae,1/06/2022,6,2,2022,5,96,-36,100,0,0,5,100,99,0,0,0
95,Darling Downs,Jandowae,1/06/2022,6,2,2022,ALL,293,-2,100,0,0,14,95,98,2,1,1
97,Darling Downs,Miles,1/06/2022,6,2,2022,1,1,-50,100,0,0,100,100,100,0,0,0
97,Darling Downs,Miles,1/06/2022,6,2,2022,2,31,-14,94,0,0,58,94.44,97,0,0,0
97,Darling Downs,Miles,1/06/2022,6,2,2022,3,150,1,97,0,1,43,96.88,95,0,0,2
97,Darling Downs,Miles,1/06/2022,6,2,2022,4,226,21,99,3,0,15,90.91,97,3,1,0
97,Darling Downs,Miles,1/06/2022,6,2,2022,5,394,-49,100,5,0,5,94.74,99,3,1,1
97,Darling Downs,Miles,1/06/2022,6,2,2022,ALL,802,-30,99,3,0,17,94.81,98,6,1,3
98,Darling Downs,Millmerran,1/06/2022,6,2,2022,1,1,-67,100,0,0,100,100,100,0,0,0
98,Darling Downs,Millmerran,1/06/2022,6,2,2022,2,24,20,96,0,0,21,100,79,0,0,0
98,Darling Downs,Millmerran,1/06/2022,6,2,2022,3,136,-4,93,0,0,27,97.3,98,0,0,0
98,Darling Downs,Millmerran,1/06/2022,6,2,2022,4,188,-33,98,3,1,5,80,95,1,1,1
98,Darling Downs,Millmerran,1/06/2022,6,2,2022,5,234,3,100,4,0,5,100,98,1,0,1
98,Darling Downs,Millmerran,1/06/2022,6,2,2022,ALL,583,-14,97,1,0,11,95.38,96,2,0,2
99,Darling Downs,Oakey,1/06/2022,6,2,2022,1,1,0,100,0,0,0,0,0,0,0,0
99,Darling Downs,Oakey,1/06/2022,6,2,2022,2,36,24,94,0,0,31,81.82,92,0,0,0
99,Darling Downs,Oakey,1/06/2022,6,2,2022,3,153,-16,93,0,1,19,89.66,86,1,1,2
99,Darling Downs,Oakey,1/06/2022,6,2,2022,4,282,21,99,0,2,8,95.65,96,6,2,5
99,Darling Downs,Oakey,1/06/2022,6,2,2022,5,152,31,100,5,1,4,100,98,1,1,1
99,Darling Downs,Oakey,1/06/2022,6,2,2022,ALL,624,11,97,0,1,11,91.3,94,8,1,8
100,Darling Downs,Stanthorpe,1/06/2022,6,2,2022,1,1,-67,100,0,0,100,0,0,0,0,0
100,Darling Downs,Stanthorpe,1/06/2022,6,2,2022,2,253,49,84,2,3,47,77.12,80,1,0,7
100,Darling Downs,Stanthorpe,1/06/2022,6,2,2022,3,546,7,88,5,1,31,70.41,84,9,2,5
100,Darling Downs,Stanthorpe,1/06/2022,6,2,2022,4,677,-1,92,5,0,9,75,92,31,5,0
100,Darling Downs,Stanthorpe,1/06/2022,6,2,2022,5,582,-32,99,2,0,2,92.86,98,23,4,0
100,Darling Downs,Stanthorpe,1/06/2022,6,2,2022,ALL,2059,-7,91,4,1,18,74.03,90,64,3,12
101,Darling Downs,Tara,1/06/2022,6,2,2022,1,6,0,83,0,0,33,100,83,0,0,0
101,Darling Downs,Tara,1/06/2022,6,2,2022,2,47,-16,96,0,0,47,100,87,0,0,0
101,Darling Downs,Tara,1/06/2022,6,2,2022,3,165,5,95,0,0,29,93.75,95,0,0,0
101,Darling Downs,Tara,1/06/2022,6,2,2022,4,273,92,98,0,0,9,96,97,0,0,0
101,Darling Downs,Tara,1/06/2022,6,2,2022,5,556,35,100,0,0,3,85.71,98,2,0,0
101,Darling Downs,Tara,1/06/2022,6,2,2022,ALL,1047,36,98,0,0,11,94.59,97,2,0,0
102,Darling Downs,Taroom,1/06/2022,6,2,2022,1,2,-33,100,0,0,50,100,100,0,0,0
102,Darling Downs,Taroom,1/06/2022,6,2,2022,2,23,77,100,0,0,65,93.33,96,0,0,0
102,Darling Downs,Taroom,1/06/2022,6,2,2022,3,41,-2,100,0,0,41,100,98,0,0,0
102,Darling Downs,Taroom,1/06/2022,6,2,2022,4,78,39,100,0,0,27,95.24,99,1,1,0
102,Darling Downs,Taroom,1/06/2022,6,2,2022,5,418,58,100,0,0,1,100,99,0,0,0
102,Darling Downs,Taroom,1/06/2022,6,2,2022,ALL,562,49,100,0,0,10,96.55,99,1,0,0
103,Darling Downs,Texas,1/06/2022,6,2,2022,1,0,0,0,0,0,0,0,0,0,0,0
103,Darling Downs,Texas,1/06/2022,6,2,2022,2,17,0,100,0,6,59,70,71,0,0,1
103,Darling Downs,Texas,1/06/2022,6,2,2022,3,54,32,100,0,0,31,76.47,85,0,0,0
103,Darling Downs,Texas,1/06/2022,6,2,2022,4,72,-5,96,0,1,6,100,90,0,0,1
103,Darling Downs,Texas,1/06/2022,6,2,2022,5,275,15,100,0,0,1,100,98,0,0,0
103,Darling Downs,Texas,1/06/2022,6,2,2022,ALL,418,12,99,0,0,8,78.79,94,0,0,2
104,Darling Downs,Toowoomba,1/06/2022,6,2,2022,1,137,23,100,0,0,76,21.15,23,0,0,0
104,Darling Downs,Toowoomba,1/06/2022,6,2,2022,2,2913,4,70,7,2,67,49,54,8,0,55
